:START_ID|:END_ID
215447|215446
406729|404233
967394|967206
967393|967206
407581|404315
407580|404315
407587|404315
407586|404315
407582|404315
407595|407582
407584|407582
407592|407582
407596|407582
407583|404315
407597|407583
407591|407583
407593|407591
407594|407591
407589|407583
407585|407583
407590|407583
407588|407583
407579|404315
215460|215399
215451|215399
215453|215451
215455|215453
215457|215455
215456|215455
215461|215455
215462|215455
215454|215451
215458|215451
215459|215399
215452|215399
1077368|1076820
1077364|1076820
1077369|1077364
1077360|1076820
1077366|1077360
1077361|1077360
1077362|1077361
1077358|1076820
1077367|1077358
1077363|1077358
1077359|1077358
1077365|1077358
406499|404212
406493|404212
406498|404212
406506|406498
406500|406498
406502|406500
406501|406498
406503|406498
406505|406503
406504|406498
406497|404212
406495|404212
406492|404212
406496|404212
406494|404212
725717|723217
725727|725717
725725|725717
725721|725717
725724|725717
725726|725724
725720|723217
725716|723217
725719|723217
725722|723217
725718|723217
725723|723217
406838|404247
406837|404247
406750|404236
406745|404236
406747|406745
406758|406745
406762|406758
406761|406758
406749|406745
406759|406749
406751|406749
406763|406749
406757|406745
406756|406745
406752|406745
406760|404236
406764|406760
406755|404236
406753|404236
406754|404236
406748|404236
406746|404236
1077291|1076812
1077293|1076812
1077295|1077293
1077297|1077295
1077296|1076812
1077294|1076812
1077292|1076812
215520|215405
215528|215520
215517|215405
215519|215517
215524|215519
215518|215517
215525|215517
215522|215517
215515|215405
215526|215405
215527|215526
215529|215526
215516|215405
215521|215405
215523|215521
1077328|1076816
406948|404258
406946|404258
406940|404258
406941|404258
406942|404258
406950|404258
406947|404258
406944|404258
406945|406944
406949|406944
406943|404258
406880|404250
406876|404250
406879|404250
406883|406879
406875|404250
406877|406875
406881|406877
406882|406881
406884|406877
406878|406875
406466|404210
406456|404210
406458|406456
406463|406458
406469|406463
406472|406469
406459|406458
406457|406456
406470|406457
406464|406457
406461|406456
406460|406456
406473|406456
406465|404210
406462|404210
406467|406462
406471|406467
406468|406467
406040|404167
406044|404167
406055|406044
406046|406044
406049|406046
406056|406049
406041|404167
406053|406041
406043|406041
406042|406041
406047|406042
406057|406042
406051|406042
406050|404167
406045|404167
406054|406045
406052|406045
406048|406045
406058|404167
406647|404226
406646|404226
406649|406646
406648|406646
406645|404226
407182|404280
407171|404280
407172|404280
407177|404280
407173|404280
407175|404280
407174|404280
407180|407174
407181|407180
407179|407174
407176|407174
407183|407174
407178|404280
407030|404266
407025|404266
407021|404266
407028|407021
407031|407021
407022|404266
407024|407022
407027|407022
407029|407027
407023|407022
407026|407022
407483|404307
407475|404307
407478|407475
407479|407475
407477|407475
407476|407475
407480|407476
407482|407475
407481|404307
406828|404244
406826|404244
406827|404244
406825|404244
406187|404186
406195|406187
406192|404186
406189|404186
406190|406189
406194|406189
406186|404186
406188|406186
406193|406186
406196|406193
406191|404186
406314|404196
406310|404196
406312|404196
406315|404196
406311|404196
406313|404196
406612|404223
406611|404223
406613|404223
406610|404223
406615|404223
406622|406615
406625|406622
406624|406622
406623|406622
406617|406615
406626|406617
406616|406615
406621|406615
406618|406615
406619|406615
406620|406619
406614|404223
406765|404237
406767|404237
406768|404237
406766|404237
215504|215403
215494|215403
215505|215494
215499|215494
215510|215499
215506|215499
215511|215506
215509|215494
215497|215494
215500|215497
215507|215500
215508|215500
215495|215403
215493|215403
215503|215403
215496|215403
215498|215496
215502|215403
215501|215403
1077375|1076821
1077377|1077375
1077376|1077375
1077380|1076821
1077373|1076821
1077378|1077373
1077374|1076821
1077381|1076821
1077372|1076821
1077370|1076821
1077371|1076821
1077379|1076821
407394|404299
407397|407394
407395|407394
407396|404299
406855|404248
406853|404248
406843|404248
406841|404248
406844|404248
406846|404248
406849|406846
406852|406849
406839|404248
406854|404248
406845|404248
406840|404248
406856|406840
406848|406840
406847|406840
406842|406840
406851|406840
406850|406840
406992|404263
406994|404263
407004|406994
407005|406994
406995|406994
407006|406994
407010|407006
407008|407006
407009|406994
407003|404263
406993|404263
406997|406993
407002|406993
407001|404263
407011|404263
406996|404263
407007|406996
406998|406996
407000|406996
406999|406996
407639|404319
407641|404319
407643|407641
407637|404319
407640|407637
407642|407637
407644|407637
407638|407637
1077510|1076833
1077503|1076833
1077513|1077503
1077508|1077503
1077506|1077503
1077509|1077503
1077512|1077503
1077505|1077503
1077514|1077505
1077500|1076833
1077498|1076833
1077499|1077498
1077502|1077498
1077504|1077502
1077511|1077498
1077501|1077498
1077497|1076833
1077507|1076833
215488|215402
215489|215402
215487|215402
215490|215402
215491|215490
215486|215402
215492|215402
406233|404189
406235|404189
406239|406235
406241|406235
406230|404189
406232|404189
406231|404189
406236|406231
406240|406236
406238|406231
406234|406231
406237|406231
215538|215407
215539|215538
405976|404162
405978|405976
405967|404162
405969|404162
405965|404162
405971|404162
405981|405971
405972|405971
405979|405972
405966|404162
405968|404162
405970|404162
405974|404162
405975|405974
405982|405975
405980|405975
405977|405975
405973|404162
406508|404213
406507|404213
406510|406507
406509|406507
406655|404227
406652|404227
406658|406652
406653|406652
406654|406652
406659|406654
406660|406652
406657|406652
406650|404227
406651|406650
406656|406650
406117|404174
406123|404174
406122|404174
406120|404174
406119|404174
406125|406119
406115|404174
406118|404174
406124|406118
406121|404174
406116|404174
1077249|1076807
1077248|1076807
1077250|1076807
407249|404286
407260|407249
407251|407249
407253|407251
407265|407251
407252|407251
407267|407252
407255|407252
407259|407255
407256|407255
407266|407256
407264|407256
407261|407256
407257|407252
407263|407257
407258|407252
407262|407258
407254|407249
407250|404286
407248|404286
1077321|1076815
1077322|1077321
1077323|1077322
1077325|1077321
1077326|1077325
1077319|1076815
1077327|1077319
1077320|1076815
1077324|1076815
406984|404262
406989|404262
406988|404262
406991|406988
406987|404262
406985|404262
406990|404262
406983|404262
406986|404262
407204|404283
407206|404283
407210|407206
407208|407206
407209|407206
407202|404283
407207|404283
407212|407207
407211|404283
407203|404283
407205|404283
215463|215400
215468|215463
215467|215463
215470|215463
215464|215400
215465|215400
215466|215465
215469|215400
1378977|1378654
1378981|1378977
1378979|1378977
1378985|1378977
1378987|1378985
1378989|1378985
1378978|1378977
1378980|1378977
1378982|1378654
1378983|1378654
1378986|1378983
1378988|1378983
1378984|1378654
406165|404178
406243|404190
406244|406243
406245|406244
406249|406245
406252|406249
406256|406252
406248|406243
406253|406248
406254|406248
406255|406243
406251|406243
406242|404190
406247|406242
406246|404190
406250|406246
406257|404190
406258|406257
215476|215401
215483|215476
215471|215401
215472|215401
215484|215401
215473|215401
215474|215401
215485|215401
215475|215401
215482|215401
215477|215401
215481|215477
215478|215477
215479|215477
215480|215401
406917|404255
406919|406917
406920|406919
406918|406917
406915|404255
406916|406915
406914|404255
407099|404272
407103|407099
407091|404272
407102|404272
407098|404272
407092|404272
407097|404272
407093|404272
407100|407093
407105|407100
407096|407093
407094|407093
407104|407093
407095|407093
407090|404272
407101|404272
726641|723297
726644|723297
726642|723297
726645|723297
726646|723297
726643|723297
407314|404290
407322|404290
407317|404290
407321|404290
407320|404290
407312|404290
407316|404290
407319|404290
407315|404290
407318|404290
407324|407318
407325|407324
407311|404290
407323|404290
407313|404290
215551|215408
215543|215408
215547|215408
215542|215408
215548|215542
215544|215542
215545|215542
215549|215542
215540|215408
215546|215408
215541|215408
215550|215408
705730|705093
705732|705730
705731|705093
725625|723209
725624|723209
725623|723209
725622|723209
167846|167216
167848|167846
167845|167216
167841|167216
167847|167841
167844|167841
167840|167216
167839|167216
167838|167216
167843|167216
167842|167216
167849|167216
168095|167243
168097|168095
168100|168095
168102|168100
168107|168102
168105|168102
168103|168102
168111|168102
168108|168100
168109|168108
168101|168095
168098|167243
168110|167243
168104|167243
168094|167243
168099|167243
168106|168099
168093|167243
168096|167243
1373267|1373177
1373271|1373177
1373273|1373271
1373275|1373271
1373274|1373271
1373270|1373177
1373265|1373177
1373268|1373265
1373269|1373268
1373272|1373268
1373276|1373265
1373266|1373265
167953|167227
167954|167227
167963|167954
167960|167954
167956|167954
167961|167954
167964|167954
167958|167954
167957|167227
167959|167227
167962|167227
167955|167227
168085|167242
168086|167242
168087|167242
168089|167242
168090|168089
168092|168089
168091|167242
168083|167242
168088|167242
168084|167242
1089472|1089442
1089468|1089442
1089473|1089442
1089475|1089442
1089478|1089442
1089470|1089442
1089471|1089442
1089465|1089442
1089467|1089442
1089476|1089442
1089477|1089476
1089479|1089477
1089480|1089477
1089469|1089442
1089466|1089442
1089464|1089442
1089474|1089442
1373245|1373175
1373257|1373175
1373244|1373175
1373250|1373244
1373253|1373244
1373254|1373175
1373243|1373175
1373247|1373175
1373249|1373247
1373248|1373247
1373251|1373247
1373256|1373247
1373246|1373175
1373255|1373246
1373252|1373175
167999|167232
168000|167232
594958|594650
594957|594650
594956|594650
1089445|1089440
1089448|1089440
1089451|1089440
1089446|1089440
1089449|1089446
1089450|1089446
1089447|1089446
167897|167222
167900|167222
167892|167222
167896|167892
167894|167892
167902|167892
167895|167892
167903|167895
167901|167895
167899|167895
167904|167895
167898|167895
167893|167892
1373288|1373178
1373282|1373178
1373284|1373178
1373283|1373178
1373281|1373178
1373277|1373178
1373289|1373277
1373285|1373277
1373287|1373277
1373278|1373277
1373286|1373278
1373279|1373278
1373280|1373278
705588|705078
705589|705078
705591|705078
705590|705078
705562|705076
705567|705562
705565|705562
705564|705562
705563|705562
705561|705076
705568|705561
705566|705561
705560|705076
725347|723183
725360|723183
725350|723183
725361|725350
725357|725350
725356|725350
725351|725350
725354|725350
725355|725354
725352|725350
725358|723183
725353|723183
725359|723183
725349|723183
725348|723183
725346|723183
571951|571500
571948|571500
571949|571500
571947|571500
571950|571500
1048906|1048817
1048905|1048817
1048903|1048817
1048904|1048817
1048907|1048817
1048909|1048817
1048908|1048817
1340772|1339420
1340774|1339420
1340775|1339420
1340773|1339420
725301|723178
725300|723178
725303|725300
725306|725303
725311|725303
725304|725303
725308|725303
725302|725300
725307|725302
725310|725302
725294|723178
725293|723178
725298|725293
725297|725293
725299|725297
725305|725297
725309|725297
725295|725293
725296|725293
725292|723178
725040|723156
725045|725040
725041|725040
725046|725041
725044|723156
725047|723156
725039|723156
725042|723156
725043|723156
298816|298566
298814|298566
298813|298566
298815|298813
298817|298815
298818|298815
298812|298566
270308|269867
404837|404048
404840|404837
404838|404837
404833|404048
404835|404048
404842|404048
404836|404048
404839|404836
404841|404836
404834|404048
630814|630412
630822|630412
630820|630412
630826|630820
630825|630820
630827|630820
630824|630820
630813|630412
630823|630412
630816|630412
630812|630412
630815|630412
630811|630412
630817|630412
630818|630817
630819|630817
630821|630412
404950|404060
404954|404060
404948|404060
404951|404060
404952|404951
404957|404952
404953|404060
404955|404060
404956|404955
404949|404060
1416945|1416745
1416939|1416745
1416940|1416939
1416942|1416940
1416944|1416942
1416937|1416745
1416938|1416937
1416943|1416938
1416941|1416938
1356530|1355811
1356534|1355811
1356535|1355811
1356531|1355811
1356532|1356531
1356533|1356532
1356536|1356532
1378902|1378648
1378890|1378648
1378891|1378890
1378904|1378891
1378895|1378891
1378900|1378895
1378899|1378895
1378905|1378895
1378892|1378890
1378894|1378892
1378898|1378892
1378901|1378892
1378897|1378892
1378903|1378890
1378896|1378890
1378893|1378648
312697|311788
312704|312697
312705|312704
312696|311788
312701|311788
312700|311788
312698|311788
312702|312698
312699|312698
312706|312699
312709|312706
312708|312706
312703|312699
312707|312699
1077071|1076791
1077070|1076791
1077075|1077070
1077074|1077070
1077073|1077070
1077068|1076791
1077072|1076791
1077069|1076791
1340552|1339393
1340553|1340552
1340544|1339393
1340554|1340544
1340546|1340544
1340548|1340546
1340545|1340544
1340549|1340544
1340550|1340549
1340551|1340549
1340547|1339393
1302284|1301441
1302281|1301441
1302280|1301441
1302282|1301441
1302286|1302282
1302283|1302282
1302285|1302282
1049091|1048836
258078|257270
258074|257270
258072|257270
258080|257270
258085|258080
258088|258080
258084|258080
258086|258080
258089|258080
258077|257270
258073|257270
258083|258073
258079|258073
258081|258073
258087|258081
258075|257270
258076|257270
258082|257270
354091|353850
354092|354091
354082|353850
354085|354082
354088|354085
354089|354085
354084|354082
354083|353850
354087|354083
354086|354083
354090|354086
354081|353850
354093|353850
62638|62625
1447376|1446948
1447377|1446948
1447379|1447377
1447378|1447377
571979|571503
571983|571979
571985|571983
571980|571979
571982|571980
571984|571980
571981|571980
571986|571980
571978|571503
571977|571503
269974|269833
269976|269833
269981|269976
269984|269976
269975|269833
269979|269833
269982|269979
269980|269979
269983|269980
269977|269833
269973|269833
269978|269833
1377831|1377663
1377830|1377663
1377834|1377663
1377829|1377663
1377827|1377663
1377828|1377663
1377833|1377828
1377832|1377828
1377824|1377663
1377825|1377663
1377826|1377825
1379137|1378671
1379139|1378671
1379126|1378671
1379134|1379126
1379129|1379126
1379135|1378671
1379128|1378671
1379131|1379128
1379136|1379131
1379138|1379128
1379130|1378671
1379124|1378671
1379132|1379124
1379125|1379124
1379133|1379124
1379127|1379124
1379123|1378671
702910|701085
1301662|1301377
1301668|1301662
1301658|1301377
1301659|1301658
1301661|1301659
1301665|1301659
1301666|1301658
1301660|1301377
1301663|1301660
1301664|1301660
1301667|1301377
777147|777140
777148|777140
777153|777148
777154|777148
777149|777148
777150|777140
777155|777150
777151|777150
777152|777151
777146|777140
967480|967214
967485|967214
967481|967214
967483|967214
967484|967214
967486|967214
967482|967214
257566|257224
257565|257224
257568|257565
257567|257565
595185|594669
595190|595185
595196|595185
595198|595196
595197|595196
595188|595185
595189|595188
595192|595188
595193|595188
595191|595188
595202|595191
595195|595191
595199|595185
595186|594669
595187|595186
595194|594669
595200|594669
595203|594669
595201|594669
312609|311777
312611|311777
312608|311777
312610|312608
1048958|1048823
1048961|1048958
1048959|1048958
1048960|1048823
1048957|1048823
296094|295662
296097|295662
296093|295662
296095|296093
296092|295662
296096|295662
404876|404053
1286474|1286237
1286482|1286474
1286484|1286474
1286476|1286474
1286483|1286474
1286485|1286483
1286479|1286474
1286481|1286479
1286475|1286474
1286470|1286237
1286468|1286237
1286486|1286237
1286467|1286237
1286471|1286237
1286478|1286237
1286469|1286237
1286472|1286237
1286477|1286237
1286473|1286237
1286480|1286237
296063|295658
296059|295658
296058|295658
296062|296058
296060|296058
296061|295658
258617|257327
258614|257327
258615|257327
258616|258615
258619|258615
258612|257327
258613|257327
258618|257327
8130|8002
8128|8002
8129|8002
529557|529357
529558|529357
529559|529357
529560|529357
529568|529560
529571|529568
529561|529560
529562|529560
529564|529562
529570|529564
529565|529562
529567|529562
529563|529562
529569|529562
529566|529357
269968|269832
269970|269968
269971|269970
269969|269968
269972|269969
269967|269832
595377|594689
595384|595377
595381|595377
595387|595377
595378|595377
595386|595377
595379|595377
595380|595377
595388|595377
595382|595377
595376|594689
595383|594689
595385|594689
1302355|1301447
1302356|1301447
1302357|1301447
701432|700945
701435|700945
701436|700945
701437|700945
701438|701437
701434|700945
701433|700945
701439|700945
701440|701439
1356635|1355820
1356638|1356635
1356640|1355820
1356633|1355820
1356634|1356633
1356639|1356633
1356641|1356639
1356637|1356633
1356642|1356637
1356636|1356633
188292|187912
188289|187912
188290|187912
188286|187912
188291|188286
188287|188286
188285|187912
188288|187912
726274|723264
726275|723264
726276|726275
726277|726275
726273|723264
726270|723264
726272|723264
726269|723264
726271|723264
1379091|1378669
1379102|1378669
1379090|1378669
1379098|1379090
1379097|1379090
1379093|1379090
1379101|1379090
1379100|1379090
1379096|1379090
1379099|1379096
1379094|1379090
1379095|1379094
1379103|1379094
1379092|1379090
725781|723221
725768|723221
725769|723221
725771|723221
725784|725771
725772|725771
725785|725771
725774|725771
725767|723221
725773|723221
725770|723221
725779|725770
725778|725770
725782|725778
725775|725770
725777|725775
725780|725775
725783|725775
725776|725770
725786|725770
1356022|1355762
1356023|1355762
1356020|1355762
1356021|1355762
705519|705071
705520|705519
705521|705520
705526|705521
705525|705521
705528|705521
705522|705519
705518|705071
705523|705071
705529|705523
705524|705523
705527|705524
705530|705524
1340764|1339418
1340768|1339418
1340769|1340768
1340767|1339418
1340770|1340767
1340771|1340770
1340766|1339418
1340765|1339418
29784|29660
29788|29784
29787|29784
29785|29784
29786|29660
330626|330472
330625|330472
330623|330472
330624|330623
330627|330624
867517|864565
867522|864565
867514|864565
867507|864565
867508|867507
867523|867507
867512|867507
867510|867507
867520|867510
867511|867510
867518|867510
867516|867510
867513|867507
867521|867513
867515|867513
867509|867507
867519|867507
1378852|1378643
1378853|1378852
1378861|1378853
1378860|1378853
1378855|1378853
1378857|1378643
1378842|1378643
1378843|1378842
1378859|1378842
1378849|1378842
1378854|1378849
1378858|1378854
1378850|1378849
1378856|1378849
1378845|1378842
1378851|1378842
1378844|1378842
1378846|1378643
1378847|1378643
1378848|1378643
1077902|1077593
1077907|1077902
1077906|1077902
1077897|1077593
1077900|1077593
1077893|1077593
1077894|1077893
1077901|1077893
1077899|1077893
1077898|1077893
1077896|1077593
1077905|1077593
1077895|1077593
1077904|1077593
1077903|1077593
572320|571534
572313|571534
572314|572313
572311|571534
572312|571534
572315|571534
572318|572315
572319|572315
572317|572315
572316|571534
529667|529371
529662|529371
529658|529371
529661|529658
529663|529661
529664|529658
529668|529664
529672|529664
529665|529664
529669|529665
529666|529658
529670|529666
529671|529666
529659|529658
529660|529371
1447348|1446945
1447349|1447348
1447343|1446945
1447344|1447343
1447346|1447343
1447347|1447346
1447345|1446945
298888|298575
298894|298575
298886|298575
298890|298575
298902|298575
298889|298575
298887|298575
298891|298887
298896|298887
298897|298896
298899|298896
298900|298899
298895|298887
298903|298895
298898|298895
298892|298887
298901|298887
298893|298575
529743|529379
529744|529379
529746|529379
529742|529379
529745|529379
529740|529379
529741|529379
572267|571529
572269|571529
572268|571529
572270|571529
572273|572270
572275|572270
572280|572275
572282|572280
572277|572275
572284|572275
572279|572270
572278|572270
572281|572278
572265|571529
572274|571529
572283|572274
572266|571529
572271|571529
572276|572271
572272|572271
810404|810276
810399|810276
810405|810276
810400|810276
810403|810276
810412|810276
810406|810276
810407|810276
810411|810276
810401|810276
810408|810276
810398|810276
810409|810276
810410|810409
810413|810409
810402|810276
459081|458947
459082|458947
459083|459082
925482|925423
925474|925423
925466|925423
925469|925466
925480|925466
925467|925466
925478|925467
925481|925467
925471|925467
925476|925467
925464|925423
925475|925464
925477|925464
925473|925464
925470|925464
925465|925464
925472|925464
925479|925423
925468|925423
284617|284119
284615|284119
284618|284119
284616|284119
284785|284139
284786|284785
284780|284139
284783|284139
284781|284139
284782|284781
284788|284781
284787|284781
284779|284139
284784|284139
284778|284139
1077878|1077589
1077875|1077589
1077876|1077589
1077877|1077589
810380|810272
810381|810380
572260|571528
572259|571528
572263|572259
572261|572259
572262|571528
572264|571528
572650|571565
572653|571565
572648|571565
572649|571565
572652|571565
572651|571565
572342|571536
572344|572342
572345|572342
572349|572345
572343|571536
572347|572343
572348|572343
572350|572343
572346|572343
572338|571536
572336|571536
572341|572336
572340|572336
572339|572336
572337|572336
1078141|1077619
1078142|1077619
1077769|1077576
1077770|1077576
1077774|1077576
1077776|1077774
1077778|1077774
1077768|1077576
1077767|1077576
1077777|1077576
1077771|1077576
1077773|1077771
1077775|1077771
1077772|1077771
968679|968301
968680|968301
968687|968301
968676|968301
968677|968301
968682|968677
968685|968682
968683|968682
968688|968683
968689|968683
968686|968682
968678|968677
968681|968677
968684|968677
968675|968301
284866|284148
284867|284866
284876|284867
284868|284866
284878|284868
284871|284868
284880|284868
284874|284866
284870|284148
284877|284870
284872|284148
284873|284872
284879|284872
284875|284872
284869|284148
810365|810268
810366|810365
810363|810268
810361|810268
810362|810268
810360|810268
810364|810268
572615|571561
572616|571561
751167|751090
751168|751090
751169|751090
751171|751169
751170|751169
751172|751169
572522|571550
572524|572522
572523|572522
572526|572522
572525|571550
1078027|1077610
1078028|1077610
1078034|1077610
1078029|1077610
1078031|1077610
1078032|1078031
1078036|1078032
1078033|1078031
1078037|1078033
1078038|1078033
1078039|1078033
1078035|1078031
1078030|1077610
572541|571552
572542|572541
572543|572542
572545|572543
572547|572541
572544|571552
572546|572544
572584|571556
572583|571556
810397|810275
968652|968298
968653|968298
968656|968298
968658|968656
968657|968656
968660|968657
968650|968298
968654|968650
968651|968650
968655|968650
968659|968650
284540|284110
284539|284110
284541|284539
284542|284539
284543|284539
284537|284110
284538|284110
284789|284140
284795|284140
284798|284140
284791|284140
284793|284140
284794|284140
284800|284140
284790|284140
284796|284790
284797|284790
284792|284790
284799|284790
572354|571537
572356|572354
572357|571537
572355|571537
572352|571537
572359|572352
572353|572352
572351|571537
572358|571537
572048|571509
572045|571509
572040|571509
572044|571509
572050|572044
572046|572044
572043|571509
572052|571509
572041|571509
572039|571509
572042|571509
572047|572042
572053|572042
572049|572042
572051|572049
1315561|1314649
1315562|1314649
1315571|1315562
1315563|1315562
1315565|1314649
1315560|1314649
1315559|1314649
1315564|1315559
1315568|1315564
1315572|1315568
1315569|1315564
1315566|1315564
1315570|1315559
1315567|1315559
1315558|1314649
724314|723086
724306|723086
724304|723086
724305|724304
724308|724304
724311|724304
724310|724304
724307|723086
724309|723086
724315|724309
724312|724309
724313|724309
1301657|1301376
810336|810265
810327|810265
810330|810265
810326|810265
810333|810265
810335|810333
810334|810333
810332|810265
810328|810265
810329|810265
810331|810265
810325|810265
572446|571543
572445|571543
572447|571543
572448|571543
572456|572448
572453|572448
572449|572448
572460|572449
572457|572449
572450|572449
572455|572450
572452|572450
572454|572452
572461|572452
572458|572450
572459|572449
572451|571543
407151|404278
407149|404278
407157|407149
407154|407149
407166|407149
407160|407149
407162|407160
407165|407160
407153|407149
407150|407149
407152|407150
407156|407152
407158|407150
407161|407150
407163|407149
407159|404278
407164|407159
407155|404278
298923|298578
298924|298578
298921|298578
298922|298578
298885|298574
1315461|1314636
1315455|1314636
1315460|1314636
1315453|1314636
1315457|1315453
1315456|1315453
1315454|1315453
1315459|1315454
1315458|1314636
1315452|1314636
810278|810261
810277|810261
1245496|1244697
1245497|1245496
1245495|1244697
1245494|1244697
1245499|1244697
1245501|1244697
1245502|1244697
1245498|1244697
1245500|1244697
284711|284131
284715|284131
284716|284131
284721|284716
284723|284716
284719|284716
284717|284716
284722|284717
284725|284717
284712|284131
284713|284131
284710|284131
284714|284131
284718|284714
284726|284718
284720|284131
284724|284720
1076742|1076648
1076741|1076648
1076743|1076741
1076740|1076648
1076744|1076740
1076746|1076744
1076745|1076740
284512|284106
284514|284512
284513|284106
810371|810270
330638|330474
330639|330638
330644|330639
330641|330638
330635|330474
330636|330474
330642|330636
330643|330636
330645|330636
330637|330636
330640|330474
1078072|1077613
1078069|1077613
1078071|1077613
1078066|1077613
1078074|1077613
1078076|1077613
1078067|1077613
1078070|1077613
1078073|1077613
1078075|1077613
1078068|1077613
866497|864466
866499|864466
866500|864466
866498|864466
866501|866498
406060|404168
406062|406060
406065|404168
406059|404168
406061|406059
406063|406059
406064|404168
1245043|1244653
1245054|1245043
1245055|1245054
1245058|1245055
1245057|1245055
1245046|1244653
1245051|1245046
1245048|1245046
1245052|1245048
1245047|1245046
1245050|1245046
1245053|1244653
1245042|1244653
1245056|1245042
1245049|1245042
1245044|1245042
1245045|1245042
407192|404282
407193|404282
407196|404282
407198|404282
407195|404282
407199|404282
407197|404282
407201|407197
407194|404282
407200|404282
862905|862780
862903|862780
862893|862780
862896|862780
862899|862896
862898|862896
862908|862896
862900|862896
862894|862780
862901|862780
862902|862901
862904|862901
862906|862780
862897|862780
862895|862780
862907|862780
1286389|1286231
1286395|1286389
1286398|1286389
1286397|1286389
1286401|1286397
1286396|1286389
1286391|1286231
1286399|1286231
1286402|1286399
1286394|1286231
1286390|1286231
1286400|1286390
1286393|1286390
1286392|1286390
1245558|1244704
1245561|1244704
1245565|1245561
1245566|1245561
1245563|1245561
1245562|1245561
1245567|1245561
1245569|1245567
1245568|1245567
1245564|1244704
1245559|1244704
1245560|1244704
432030|431650
432028|431650
432032|431650
432027|431650
432029|432027
432033|431650
432031|431650
865320|864346
865317|864346
865322|864346
865325|865322
865326|865325
865324|865322
865319|864346
865316|864346
865321|864346
865318|864346
865323|864346
284805|284141
284804|284141
284810|284141
284803|284141
284806|284803
284807|284806
284811|284803
284808|284141
284809|284808
284801|284141
284802|284141
406270|404192
406273|404192
406269|404192
406272|406269
406274|406272
406277|406272
406275|406272
406278|406269
406271|406269
406276|404192
529649|529369
529653|529369
529652|529369
529648|529369
529651|529369
529650|529369
529654|529369
529655|529369
256793|256548
365458|365342
