id:ID|timestamp:STRING|content:STRING
1302002|2010-02-18 02:37:42|About Charles I . About Kate Bush,. About Otis Reddi. About Polythene . About Maggie.
1301993|2010-02-18 04:23:13|About Charles I of. About Jimi Hendrix. About Al Green, to. About Sinner M.
1301995|2010-02-18 04:38:05|maybe
1302003|2010-02-18 11:54:09|thx
1301989|2010-02-17 17:11:39|About Napoleon, of France. She beat the fir. About Robert the Bruce, of England. He cla.
1301999|2010-02-17 21:35:27|roflol
706670|2010-02-18 14:24:05|About Friedr. About Nicolá. About David . About Willia. About Adam S. About The Ba. About Lindsa.
706676|2010-02-18 16:16:33|great
706675|2010-02-18 21:19:47|thanks
706677|2010-02-18 21:29:41|duh
706672|2010-02-18 22:47:23|maybe
706671|2010-02-19 12:42:04|About Fri. About Dav. About Bey. About Muh. About Ada. About Naz. About Lin. .
706678|2010-02-19 13:13:25|good
706673|2010-02-20 01:44:44|About Fri. About Dav. About Bey. About Fra. About Lou. About Bet. About Gra..
706674|2010-02-20 06:40:43|ok
706669|2010-02-18 14:46:12|duh
707069|2010-02-18 16:10:26|no
707067|2010-02-18 19:09:07|About George. About Nicolá. About Miles . About Univer. About Songs . Abou.
707070|2010-02-19 09:40:39|right
707066|2010-02-19 00:37:19|no way!
707065|2010-02-19 14:21:07|About Nicolás Almagro, is . About Weird Al Yankovic, &. About How Do You Do It?.
707071|2010-02-19 14:21:21|thx
707072|2010-02-19 14:36:34|roflol
707073|2010-02-19 14:38:35|cool
707068|2010-02-19 21:44:20|roflol
706559|2010-02-18 19:16:10|fine
706560|2010-02-18 20:12:52|right
706573|2010-02-18 20:14:01|About Arnold Sch. About George Ber. About George W. . About Shimmy Dis. About Al.
706561|2010-02-19 01:41:55|yes
706563|2010-02-19 02:22:00|LOL
706565|2010-02-19 04:14:40|About Robbie. About Willia. About John G. About Weird . About Ice Cu. About Shimmy. Ab.
706566|2010-02-19 09:56:00|About Rob. About Wil. About Wei. About Ice. About Mar. About Afg. About Swi. About Sh.
706568|2010-02-19 17:45:14|About Jo. About Ji. About Ma. About Ro. About Th. About Is. About Af. About Sh. .
706571|2010-02-20 01:10:15|great
706569|2010-02-19 19:46:58|LOL
706567|2010-02-19 20:14:05|About Napole. About Ennio . About Robbie. About Shimmy. About Poland. About W.
706562|2010-02-19 06:09:36|roflol
706570|2010-02-19 06:46:23|About Albert, . About Nicolás . About John Pee. About Louis Ar. About Ice Cube. Abou.
706564|2010-02-19 09:36:02|thanks
706572|2010-02-19 17:28:30|About Margaret Thatc. About Mick Jagger, S. About Ice Cube, seri. About Bill Cosby, He. About Shimmy .
706620|2010-02-18 21:27:12|About Bryan Adams,. About Gordon Brown. About 50 Cent, 200. About Björk, Th.
706924|2010-02-19 04:03:42|right
706925|2010-02-19 22:17:52|About Le. About Sa. About Ma. About Ni. About Ni. About 50. About Ma. About Ch. About Ch. .
706926|2010-02-20 00:14:43|great
706927|2010-02-20 09:49:20|About. About. About. About. About. About. About. About. About. About. About. Abo.
706248|2010-02-19 05:43:32|About James Brown, recording artist. He is the originator of funk music and is a major f.
706257|2010-02-19 05:58:26|Dream a Little Dream of Me is a song with music by Fabian Andre and Wilbur Schwandt and lyrics by Gus Kahn. About Dream a Littl.
706261|2010-02-19 11:38:24|About Felix Mendelssohn, in English-speaking countries, as Felix Mendelssohn (3 February 1809 –.
706250|2010-02-19 14:07:51|I see
706258|2010-02-19 18:33:11|thanks
706251|2010-02-19 18:43:53|maybe
706249|2010-02-19 19:11:43|duh
706260|2010-02-19 06:05:13|cool
706253|2010-02-19 06:21:33|About Gilbert du Motier, marquis de Lafayette, Battle of Brandywine, he still managed t.
706256|2010-02-19 08:02:59|About Gilbert du Motier, marquis de Laf. About Michael Bloomberg, firm. A Demo.
706255|2010-02-19 08:20:05|cool
706259|2010-02-20 01:43:50|right
706252|2010-02-19 06:35:10|thx
706254|2010-02-19 10:47:13|About Plato, letters have been ascribe. About Cary Grant, an Honorary Oscar .
706262|2010-02-19 10:52:01|I see
726488|2010-02-19 13:14:10|maybe
726484|2010-02-19 13:15:37|About Wolfgang Am. About Nikolai Rim. About Charlie Cha. About Rush Limbau. About Rock .
726493|2010-02-19 22:32:08|About Wolfga. About Sheryl. About Kris K. About Rush L. About Scotla. About.
726499|2010-02-20 00:41:01|duh
726485|2010-02-19 13:32:41|About Wolfgang Amade. About Augustus, by h. About Pope John Paul. About Charlie Ch.
726490|2010-02-19 13:54:49|I see
726491|2010-02-19 20:52:16|I see
726489|2010-02-20 12:41:38|About George Lucas, He is the founder, c. About Argentina, Cup, the Confederatio.
726494|2010-02-20 12:43:35|roflol
726495|2010-02-19 16:05:54|About Wolfgang Amadeu. About Gustav Mahler, . About Augustus, remai. About Charlie C.
726496|2010-02-19 16:37:56|ok
726486|2010-02-19 22:03:19|right
726492|2010-02-19 22:16:47|About Wolfgang Amadeus. About Herbert Hoover, . About Rush Limbaugh, U. About George B. M.
726497|2010-02-20 10:51:20|About Wolfgang . About Silvio Be. About Lil Jon, . About Rush Limb. About G.
726498|2010-02-20 17:33:25|fine
726483|2010-02-19 22:28:20|roflol
726487|2010-02-20 08:15:45|good
863364|2010-02-20 05:41:53|fine
863367|2010-02-20 10:13:03|duh
863365|2010-02-20 14:10:37|yes
863366|2010-02-20 16:25:12|no way!
167610|2010-02-20 09:32:04|maybe
167616|2010-02-20 09:33:04|I see
167611|2010-02-20 10:00:56|About Augustine of Hippo, Augustinus Hipponensis; November 13, 354 – August 28, 430), also . About Kingdom of the Two Sicilies, States. It was heavily agricultural, like the other It.
167623|2010-02-20 10:13:25|About Augustine of Hippo, After his co. About Martin Van Buren, (1833–1837) a.
167627|2010-02-20 10:13:37|yes
167624|2010-02-20 12:43:21|thanks
167622|2010-02-20 18:55:35|thanks
167619|2010-02-20 19:58:25|roflol
167621|2010-02-21 03:34:50|no
167620|2010-02-21 08:50:22|thx
167613|2010-02-20 11:34:22|LOL
167612|2010-02-20 14:49:28|About Gaetano Donizetti, works are the operas L'elisir d'amore (1832), Lucia di Lammermoor.
167617|2010-02-20 14:50:32|About Gaetano Donizetti, works are the op. About Marie Antoinette, and Autre-chien.
167625|2010-02-20 14:51:38|About Margaret Thatcher, became associated with her uncompromising politics and le.
167626|2010-02-21 02:15:21|thx
167614|2010-02-20 18:58:36|maybe
167615|2010-02-21 04:44:43|duh
167618|2010-02-20 20:39:36|About Augustine of Hippo, Bishop of Hippo Re. About Cecil B. DeMille, Commandments, which.
167628|2010-02-20 23:46:14|great
167629|2010-02-21 09:12:28|cool
725662|2010-02-21 01:41:22|About Charles, Prince of Wales, he sponsors The Prince's Charities and is p.
725663|2010-02-21 01:41:32|good
725674|2010-02-21 07:02:01|ok
725666|2010-02-21 08:57:07|maybe
725670|2010-02-21 11:53:59|About Pope John XXIII, to see it to comp. About Charles, Prince of Wales, Parker.
725671|2010-02-21 11:54:59|yes
725673|2010-02-21 12:06:47|thanks
725665|2010-02-21 12:18:18|thx
725664|2010-02-21 12:47:18|yes
725669|2010-02-21 16:19:57|About Charles, Prince of Wales, Prince Philip. About Louis Armstrong, Renowned for his cha.
725675|2010-02-21 21:47:34|About Somalia, states in the world. Somalia lies in the easternmost part of Africa..
725672|2010-02-21 23:13:18|About Charles, Prince of Wal. About Louis Armstrong, an in. About Alec Baldwin, Actor.
725668|2010-02-21 21:04:26|no
725667|2010-02-21 21:28:24|right
725661|2010-02-21 20:38:32|thx
725249|2010-02-24 20:45:43|no
725251|2010-02-24 21:17:40|thanks
725250|2010-02-25 01:04:35|no way!
725248|2010-02-25 12:09:37|thx
167358|2010-02-24 19:25:13|great
167357|2010-02-24 19:25:54|great
167359|2010-02-25 06:07:13|About Britney Spears, making her one o. About Ringo Starr, Starr achieved so.
167364|2010-02-25 06:07:45|no way!
167360|2010-02-25 06:10:02|About Lleyton Hewitt, 1, who has a current AT. About Ringo Starr, name Ringo Starr, is an .
167366|2010-02-25 06:10:16|no way!
167363|2010-02-25 06:30:41|yes
167367|2010-02-25 08:44:26|thx
167361|2010-02-25 09:19:25|About Wolfgang Amadeus Mozart, compositions in the shadow of Mozart, and Joseph Hay.
167362|2010-02-25 13:50:49|About Paris Commune, the conditions in which it formed, its controversial decrees, and.
167365|2010-02-25 14:09:47|ok
702562|2010-02-25 05:12:39|About Karl Marx, Marx is ty. About Robbie Williams, voca. About Britney Spears, in.
702567|2010-02-25 05:45:31|maybe
702564|2010-02-25 12:20:50|fine
702566|2010-02-25 15:38:37|great
702568|2010-02-25 06:00:20|great
702563|2010-02-25 14:36:16|no way!
702565|2010-02-25 17:58:40|ok
1048972|2010-02-25 13:35:29|cool
1048966|2010-02-25 14:06:15|LOL
1048962|2010-02-25 15:33:11|I see
1048963|2010-02-25 20:35:46|LOL
1048964|2010-02-25 20:54:59|yes
1048965|2010-02-26 07:41:32|About Omar Sharif, Sharif (April 10, 1932) i. About Weird Al Yankovic, Single or Album, S.
1048969|2010-02-26 08:03:21|thx
1048968|2010-02-26 08:38:47|thx
1048970|2010-02-26 09:28:34|fine
1048971|2010-02-26 21:28:58|About Omar Sharif, films including Lawrence of Arabia, Doctor Zhivago and Fun. About Honky Château, on 11 October 1995 by the RIAA. This was the final Elto.
1048967|2010-02-27 04:35:41|ok
701773|2010-02-25 15:56:29|About Especially for You, for You was the fifth international single released from singer .
701770|2010-02-25 16:22:45|About Nigeria, jihadists who seek to establish sharia law. The people of Nigeria hav.
701774|2010-02-25 16:28:37|yes
701771|2010-02-25 17:38:57|ok
701772|2010-02-25 18:57:12|About Andrew Johnson, in fighting and ending the rebellion; he implemented R.
701287|2010-02-26 04:07:22|maybe
701291|2010-02-26 04:14:20|thanks
701286|2010-02-26 05:26:16|good
701290|2010-02-26 05:26:59|I see
701285|2010-02-26 05:32:59|no
701289|2010-02-26 10:11:03|About John Howard, of Ki. About Dmitry Medvedev, e. About Rain on Your Parad. About Brazil, Cabra.
701292|2010-02-26 16:47:04|thx
701295|2010-02-26 18:07:02|About Henry II of England, fought what has been termed a cold war over several decades. H. About Igor Stravinsky, a few two- or three-note cells and clarity of form, of instrumen.
701296|2010-02-27 04:12:01|I see
701294|2010-02-26 10:46:22|About John Howard,. About Antonín Dvoř. About T-Pain. About Joan Crawfor. .
701293|2010-02-26 12:41:28|cool
701284|2010-02-26 17:02:20|ok
701288|2010-02-27 03:20:50|LOL
1076675|2010-02-26 05:48:02|fine
1076672|2010-02-26 05:48:27|ok
1076676|2010-02-26 18:40:39|thx
1076681|2010-02-26 22:15:09|great
1076677|2010-02-26 22:50:03|About Galileo Galilei, into the greater, oscillating relationship of science. About Richard Dawkins, Watchmaker, he argued against the watchmaker analog.
1076684|2010-02-26 22:50:29|About Galileo Galilei, Barbican Theatre. Music by Philip Glass, libretto and original. About Dionne Warwick, and a United States Ambassador of Health. Having been in . Ab.
1076678|2010-02-26 22:51:27|LOL
1076682|2010-02-27 09:59:07|About Galileo Galilei, through Galileo'. About Claude Debussy, Debussy (22 Aug.
1076683|2010-02-27 10:00:50|I see
1076690|2010-02-27 17:50:52|right
1076673|2010-02-27 04:41:17|About Galileo Galilei, the opera has been r. About Gloria Macapagal-Arroyo, Jr. on Jan.
1076674|2010-02-27 04:43:02|roflol
1076680|2010-02-27 04:47:11|roflol
1076685|2010-02-27 10:36:09|good
1076686|2010-02-27 13:31:07|About Galileo Galilei, Gal. About Gloria Macapagal-Arr. About Equatorial Guine.
1076689|2010-02-27 21:48:01|no
1076688|2010-02-27 14:43:02|LOL
1076679|2010-02-27 19:12:39|duh
1076687|2010-02-28 03:29:05|About Paul Hindemith, 1895 – 28 December 1963) was a German composer, violist, violinis.
724193|2010-02-26 08:42:32|About Wolfgang Amadeus Mozart, with the dark. About Take a Look in the Mirror, album to .
724194|2010-02-26 08:57:05|thanks
724197|2010-02-26 13:53:34|About Wolfgang Amadeus Mozart, and tw. About Leonardo DiCaprio, Productions.
724198|2010-02-26 13:53:49|great
724196|2010-02-27 03:59:53|About Pope Pius X, and evolution. He eliminated the Italian majority in the College of .
724195|2010-02-26 09:41:09|fine
724192|2010-02-26 13:08:55|ok
724191|2010-02-26 23:52:17|thx
1029464|2010-02-26 19:23:49|fine
1029465|2010-02-27 07:02:47|roflol
270072|2010-02-27 01:54:39|maybe
270071|2010-02-27 06:15:59|About Garry Kasparov, Karpov. He held the off. About Adam Smith, Smith is the author of Th.
270074|2010-02-27 06:26:42|About Garry Kasparov, up . About Chiang Kai-shek, Af. About Adam Smith, phi.
270075|2010-02-27 09:08:14|right
270073|2010-02-27 16:46:16|yes
270070|2010-02-27 14:59:53|thanks
405021|2010-02-27 23:54:11|roflol
405018|2010-02-28 00:06:31|About Cyndi Lauper, top five singles b. About Subterranean Homesick Blues, cl.
405019|2010-02-28 07:28:27|roflol
405020|2010-02-28 10:43:01|About Herbert Kitchener, 1st Earl Kitchener, that he consistently rose in ability as he . About Subterranean Homesick Blues, as the lead track to the album Bringing It All Back .
405017|2010-02-28 15:24:32|fine
230891|2010-02-28 04:06:32|About George H. W. Bush, of his son G. About Walking After You, a 1998 sin.
230890|2010-03-01 01:58:28|About Louis XIV of France, Per. About Nikolai Rimsky-Korsakov,. About Nancy Pelosi, A memb.
215444|2010-03-01 11:14:57|About Harry S. Truman, respon. About 50 Cent, which is set t. About Weird Al Yankovic, Outt. About Howard Stern, style.
215448|2010-03-01 11:15:12|yes
215450|2010-03-02 09:11:01|About Harry S. Truman, re. About Poodle Hat, cover w. About The High End of L.
215449|2010-03-01 11:16:16|no way!
215445|2010-03-01 13:39:11|I see
215443|2010-03-02 07:33:21|About Che Gueva. About Pope John. About Jarmila G. About Hernán Co. About Malaysia,. About Georges B. Abou.
215446|2010-03-02 09:39:57|About Che Guev. About Plato. About Ozzy Osb. About Mary, Qu. About Richard . About Ma.
215447|2010-03-02 17:06:47|thanks
406729|2010-03-01 23:55:35|LOL
967394|2010-03-01 18:10:28|LOL
967393|2010-03-02 11:01:30|LOL
407581|2010-03-01 21:52:01|good
407580|2010-03-02 00:12:12|right
407587|2010-03-02 03:02:34|no
407586|2010-03-02 08:25:56|no
407582|2010-03-02 09:43:30|About Jim Ca. About Sigmun. About Jarmil. About London. About Moby, . About.
407595|2010-03-02 09:44:46|good
407584|2010-03-02 12:13:04|cool
407592|2010-03-02 15:01:34|right
407596|2010-03-03 07:59:30|I see
407583|2010-03-02 10:25:23|About Augustus, i. About Jarmila Gaj. About Thomas Edis. About Moby, a sty. About Coppe.
407597|2010-03-02 10:25:36|right
407591|2010-03-02 11:09:03|About Mary of T. About Weird Al . About Dustin Ho. About Moby, Jac. About C.
407593|2010-03-02 16:20:18|no
407594|2010-03-02 22:50:16|LOL
407589|2010-03-02 23:12:13|great
407585|2010-03-02 23:36:04|great
407590|2010-03-03 04:18:33|duh
407588|2010-03-03 05:21:57|thx
407579|2010-03-02 15:53:32|no way!
215460|2010-03-01 21:38:05|good
215451|2010-03-01 22:42:05|About Franz Kafka, ex. About Queen Elizabeth. About Abraham Lincoln. About Weird Al Ya.
215453|2010-03-01 22:50:11|About Franz Kafka, to the aut. About Queen Elizabeth The Que. About Douglas MacArthur, U.S.. About Edward II of Engla.
215455|2010-03-02 15:44:38|About Franz Kaf. About W. B. Yea. About Douglas M. About Edward II. About Abrah.
215457|2010-03-02 19:18:00|thanks
215456|2010-03-02 19:44:26|fine
215461|2010-03-03 03:42:17|thanks
215462|2010-03-03 07:35:18|About Samuel Beck. About Douglas Mac. About Dennis Hopp. About Giuseppe Ve. About Edward.
215454|2010-03-02 05:08:16|good
215458|2010-03-02 08:20:01|right
215459|2010-03-01 23:30:50|About Clint Eastwood, (1979), Tightrope (1984). About England, England's Royal Society laid .
215452|2010-03-02 00:01:59|duh
1077368|2010-03-02 01:08:16|About Aldous Huxley, and philosophical mysticism. He is also well known for advocating.
1077364|2010-03-02 02:06:07|About Jules Verne, of his bo. About Jarmila Gajdošová, kno. About Harold Wilson, to .
1077369|2010-03-02 06:15:30|fine
1077360|2010-03-02 11:27:35|About Burt Bacharach, Jackie DeShannon and others. As of 2006, Bacharach had w.
1077366|2010-03-02 11:37:50|duh
1077361|2010-03-03 04:59:53|About Al Green, Me, I'm Still In Love With You, Love and Happiness, and Let's Stay Tog.
1077362|2010-03-03 05:00:14|thanks
1077358|2010-03-02 22:59:33|About Jarmila Gajdošová, a Slovak-Australian. About Dolly Parton, author. About Jarmila .
1077367|2010-03-02 23:10:55|I see
406499|2010-03-02 01:04:55|ok
406493|2010-03-02 06:43:23|cool
406498|2010-03-02 08:48:34|About Tom Hanks, is also known for his Osc. About Condoleezza Rice, Business and a d.
406506|2010-03-02 08:50:02|duh
406500|2010-03-02 13:44:28|About Tom Hanks, roles in . About Condoleezza Rice, Mi. About Dacia, Getae as .
406502|2010-03-03 06:19:13|maybe
406501|2010-03-03 04:21:17|maybe
406503|2010-03-03 05:30:35|About Barack Obama, earning his law degree. He worked as a civil rights attorn. About Condoleezza Rice, as the second African American, and the second woman..
406504|2010-03-03 06:32:59|About Tom Hanks, roles in Big,. About Condoleezza Rice, secret. About Fiji, city and town .
406497|2010-03-02 14:14:55|right
406495|2010-03-02 15:41:27|great
406492|2010-03-02 16:24:02|LOL
406496|2010-03-02 19:55:13|no
406494|2010-03-03 00:53:34|roflol
725717|2010-03-02 01:11:46|About The Simpsons Sing the Blues, on February 16, 1991, staying there for a furt.
725727|2010-03-02 01:12:22|cool
725725|2010-03-02 01:42:11|fine
725721|2010-03-02 02:45:16|roflol
725724|2010-03-02 04:22:22|About Cole Porter, and I've Got You Under My Skin. He also composed scores .
725726|2010-03-02 05:36:52|good
725720|2010-03-02 06:22:49|yes
725716|2010-03-02 08:11:30|maybe
725719|2010-03-02 08:52:19|good
725722|2010-03-02 10:50:18|maybe
725718|2010-03-02 13:01:08|great
725723|2010-03-02 22:27:40|yes
406838|2010-03-02 18:30:55|About Albert Einstei. About Rod Stewart, c. About Timbaland, in . About Robert Redford. About Danger Da.
406837|2010-03-02 23:34:21|About Erwin Rommel,. About Jarmila Gajdo. About Donovan, race. About Éamon d.
406750|2010-03-02 02:32:13|LOL
406745|2010-03-02 04:10:17|About Akbar, 1989. About 50 Cent, kno. About Rutherford B. About John, King o. About Peter the.
406747|2010-03-02 04:11:53|great
406758|2010-03-02 04:11:58|About Akbar, ma. About Dmitry Me. About Britney S. About 50 Cent, . About Weim.
406762|2010-03-02 15:00:22|roflol
406761|2010-03-02 16:51:55|yes
406749|2010-03-02 05:01:14|About Aurangze. About 50 Cent,. About Angelina. About John, Ki. About Peter th. About Pa.
406759|2010-03-02 06:25:22|great
406751|2010-03-02 17:41:31|great
406763|2010-03-03 03:37:12|About Hermann Görin. About Aurangzeb, wi. About Livy, before . About Red Head.
406757|2010-03-02 08:05:11|roflol
406756|2010-03-02 11:43:52|I see
406752|2010-03-02 17:48:36|thanks
406760|2010-03-02 05:19:21|About Jarmila Gajdošová, Groth from 2009 . About Elizabeth Taylor, a second Academy . About Weird Al Yankovic, charting singl.
406764|2010-03-02 12:19:45|fine
406755|2010-03-02 06:09:16|I see
406753|2010-03-02 08:21:10|right
406754|2010-03-02 13:45:41|LOL
406748|2010-03-02 18:22:14|no way!
406746|2010-03-02 22:42:17|I see
1077291|2010-03-02 09:22:54|no way!
1077293|2010-03-02 09:31:58|About Cole Porter, include Nig. About Weird Al Yankovic, until. About Hole in the Head, It.
1077295|2010-03-02 09:35:24|About Weird Al Yank. About Faith Hill, S. About The Wild, the. About Hole in.
1077297|2010-03-02 11:32:11|LOL
1077296|2010-03-02 13:55:48|no
1077294|2010-03-02 19:04:17|ok
1077292|2010-03-03 02:55:51|roflol
215520|2010-03-02 04:42:39|About Jarmil. About Arthur. About 50 Cen. About Steve . About The Fi. About .
215528|2010-03-02 17:54:08|right
215517|2010-03-02 04:45:55|About Confuciu. About Weird Al. About Al Green. About Saddam H. About Smack Th. About Du.
215519|2010-03-02 06:20:48|About Wolfga. About Confuc. About Thomas. About Beyonc. About Weird . About Smack . About.
215524|2010-03-02 09:20:09|I see
215518|2010-03-02 06:21:34|cool
215525|2010-03-02 16:29:41|no way!
215522|2010-03-02 17:20:44|yes
215515|2010-03-02 08:45:28|no
215526|2010-03-02 18:16:00|About Arthur C. C. About Janet Jacks. About D. W. Griff. About Smack That,. About Xiongnu.
215527|2010-03-02 18:17:06|I see
215516|2010-03-02 20:29:15|ok
215521|2010-03-02 22:29:36|About Thomas Jef. About 50 Cent, 2. About Weird Al Y. About Saddam Hus. About Smack .
1077328|2010-03-02 14:59:30|About Peter Paul Rubens, and diplomat who was. About Kenny Rogers, of The 200 Most Influenti. About Weird Al Yankovic, album was Yankovic's. About Lionel Richie, and actor. From 19.
406948|2010-03-02 06:30:36|yes
406946|2010-03-02 15:29:37|great
406940|2010-03-02 15:58:57|great
406941|2010-03-02 17:46:38|ok
406942|2010-03-02 20:10:16|thx
406950|2010-03-02 21:32:59|About Francis I . About Jarmila Ga. About Brigham Yo. About Immanuel K. About Edwar.
406947|2010-03-02 22:37:21|About Jarmila . About Jonathan. About Éamon de. About Philip G. About Immanuel. About E.
406944|2010-03-03 02:33:55|About Jarmila Gajdošová, She tu. About Alice Cooper, Alice Coope. About Al Green, as Al Green, is. About Philip Glass, describing . About Immanuel Kant, the p.
406945|2010-03-03 05:07:33|About Alanis Morissette, an. About Giacomo Puccini, Seco. About Alice Cooper, bigger . About Al Green, his popular. About Immanuel Kant, specul. About Wisin vs. Yand.
406943|2010-03-03 04:10:31|cool
406880|2010-03-02 14:53:16|no
406876|2010-03-02 18:41:43|ok
406879|2010-03-02 23:12:39|About . About . About . About . About . About . About . About . About . About ..
406875|2010-03-03 01:31:37|About Will. About Kama. About Quee. About Step. About Walt. About Rudy. About Jack. About .
406877|2010-03-03 03:23:42|About Will. About Alex. About Quee. About Morr. About Step. About Walt. About Will. About Rudy. About Jack. About Kell. About Mate. About Ghan.
406881|2010-03-03 03:46:55|About . About . About . About . About . About . About . About . About . About . Ab.
406884|2010-03-03 05:19:34|About . About . About . About . About . About . About . About . About . About ..
406878|2010-03-03 04:24:31|thanks
406466|2010-03-02 08:43:27|maybe
406456|2010-03-02 10:14:03|About S. About M. About A. About W. About D. About J. About S. About Y. Abo.
406458|2010-03-02 15:37:36|About . About . About . About . About . About . About . About . About . About . About . A.
406463|2010-03-02 16:31:24|About . About . About . About . About . About . About . About . About . About . About.
406469|2010-03-03 04:19:48|About . About . About . About . About . About . About . About . About . Abo.
406472|2010-03-03 04:21:33|I see
406459|2010-03-02 19:30:40|duh
406457|2010-03-02 18:18:35|About Si. About Py. About Wi. About We. About Sa. About Ja. About Su. About Ne.
406470|2010-03-02 19:43:05|About Ludwig Wittge. About Michael Bublé. About Pyotr Ilyich . About William Henry. About Dennis Hopper. About James A. Garf. About Sunday Bloody. About Nigh.
406464|2010-03-02 20:52:34|thanks
406461|2010-03-03 03:29:57|good
406465|2010-03-02 10:53:14|ok
406462|2010-03-02 11:17:19|About Sigmund . About Horatio . About Bill Cli. About Theodore. About Weird Al. About Éam.
406467|2010-03-02 23:32:26|About Bill C. About Theodo. About Bing C. About Weird . About Éamon . About Willia. Abo.
406471|2010-03-02 23:32:39|About Brian. About Bill . About Bing . About Weird. About Meat . About I Me . About.
406468|2010-03-03 05:59:44|LOL
406040|2010-03-02 08:27:24|duh
406044|2010-03-02 08:36:45|About Elizabet. About Lady Gag. About Master o. About Unbreaka. About Black & . About Ne.
406055|2010-03-02 14:10:39|ok
406046|2010-03-03 06:09:03|About Lady Gaga, T. About James Brown,. About Fred Astaire. About Master o.
406041|2010-03-02 08:41:04|About Jarmila Gajdošová, turn. About Clement Attlee, would b. About Crimea, notably by Will. About Hohenzollern-Sigmaringe. About New Surrender, Fe.
406053|2010-03-02 08:48:57|About Aurangz. About Jarmila. About Amy Win. About Leona L. About Crimea. About New.
406043|2010-03-02 09:05:11|I see
406042|2010-03-02 12:56:02|About Clement Attl. About B.B. King, t. About Fat Joe. About Al Green, #6. .
406047|2010-03-02 12:57:17|good
406057|2010-03-02 15:43:35|ok
406051|2010-03-02 21:36:50|roflol
406050|2010-03-02 08:49:30|thanks
406045|2010-03-02 09:02:21|About Jarmila . About Elizabet. About Charles . About Lenny Kr. About Éamon de. About Ant.
406054|2010-03-02 15:30:44|duh
406052|2010-03-03 04:16:47|duh
406048|2010-03-03 04:30:19|LOL
406058|2010-03-02 11:52:46|right
406647|2010-03-02 10:21:15|thx
406646|2010-03-02 18:17:05|About Jarmila Gajdošová, Groth from 2. About Alice Cooper, show that featu.
406649|2010-03-02 18:31:23|About Jarmila Gajdošová, . About Alice Cooper, his 1. About Éamon de Valera,.
406648|2010-03-02 22:39:22|thanks
406645|2010-03-02 23:59:04|I see
407182|2010-03-02 11:07:01|good
407171|2010-03-02 11:12:06|yes
407172|2010-03-02 11:59:08|ok
407177|2010-03-02 15:07:55|yes
